,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.04854368932038835,0.009708737864077669,0.04854368932038835,0.04854368932038835,0.02912621359223301,0.06796116504854369,0.02912621359223301,0.038834951456310676,0.038834951456310676,0.11650485436893204,0.038834951456310676,0.05825242718446602,0.04854368932038835,0.009708737864077669,0.07766990291262135,0.07766990291262135,0.07766990291262135,0.06796116504854369,0.009708737864077669,0.05825242718446602
1,0.06907682375726275,0.016139444803098774,0.04260813428018076,0.05422853453841188,0.04777275661717237,0.05487411233053583,0.02194964493221433,0.07359586830213041,0.051000645577792124,0.13234344738540993,0.028405422853453842,0.04841833440929632,0.03227888960619755,0.03486120077469335,0.04454486765655261,0.07101355713363461,0.06778566817301485,0.0632666236281472,0.016139444803098774,0.029696578437701744
2,0.08668730650154799,0.018575851393188854,0.04643962848297214,0.04024767801857585,0.05263157894736842,0.058823529411764705,0.02476780185758514,0.06811145510835913,0.04643962848297214,0.07430340557275542,0.02476780185758514,0.043343653250773995,0.030959752321981424,0.021671826625386997,0.06501547987616099,0.11764705882352941,0.07430340557275542,0.04953560371517028,0.009287925696594427,0.04643962848297214
3,0.056081081081081084,0.012162162162162163,0.03918918918918919,0.06283783783783783,0.057432432432432436,0.05675675675675676,0.016891891891891893,0.0804054054054054,0.062162162162162166,0.12364864864864865,0.025,0.03648648648648649,0.030405405405405407,0.04527027027027027,0.052702702702702706,0.0831081081081081,0.056081081081081084,0.060810810810810814,0.015540540540540541,0.02702702702702703
4,0.07009345794392523,0.03115264797507788,0.0264797507788162,0.03894080996884735,0.06230529595015576,0.0778816199376947,0.014018691588785047,0.09813084112149532,0.0514018691588785,0.102803738317757,0.024922118380062305,0.040498442367601244,0.040498442367601244,0.03271028037383177,0.0264797507788162,0.0763239875389408,0.03582554517133956,0.07009345794392523,0.03894080996884735,0.040498442367601244
5,0.051926298157453935,0.02847571189279732,0.042992741485203795,0.05918481295365718,0.07314349525404802,0.047459519821328865,0.015633724176437745,0.08486878838637632,0.06700167504187604,0.10608598548297041,0.03015075376884422,0.0480178671133445,0.04187604690117253,0.039642657733109994,0.04243439419318816,0.07146845337800112,0.04522613065326633,0.06365159128978225,0.01786711334450028,0.022892238972640984
6,0.03319502074688797,0.016597510373443983,0.05186721991701245,0.04979253112033195,0.04979253112033195,0.04979253112033195,0.029045643153526972,0.08713692946058091,0.05394190871369295,0.0995850622406639,0.03319502074688797,0.03734439834024896,0.06431535269709543,0.03112033195020747,0.026970954356846474,0.07468879668049792,0.06016597510373444,0.0995850622406639,0.02074688796680498,0.03112033195020747
7,0.052930056710775046,0.026465028355387523,0.04725897920604915,0.05671077504725898,0.045368620037807186,0.052930056710775046,0.034026465028355386,0.06427221172022685,0.03969754253308128,0.12098298676748583,0.024574669187145556,0.02835538752362949,0.07372400756143667,0.01890359168241966,0.03780718336483932,0.07372400756143667,0.062381852551984876,0.07750472589792061,0.03213610586011342,0.030245746691871456
8,0.053465346534653464,0.02574257425742574,0.04554455445544554,0.055445544554455446,0.04554455445544554,0.039603960396039604,0.013861386138613862,0.07920792079207921,0.05742574257425743,0.12277227722772277,0.027722772277227723,0.04356435643564356,0.05742574257425743,0.023762376237623763,0.03564356435643564,0.07920792079207921,0.053465346534653464,0.07326732673267326,0.02178217821782178,0.04554455445544554
9,0.06539074960127592,0.028708133971291867,0.049441786283891544,0.049441786283891544,0.03668261562998405,0.046251993620414676,0.028708133971291867,0.05901116427432217,0.0430622009569378,0.10685805422647528,0.022328548644338118,0.022328548644338118,0.09728867623604466,0.02711323763955343,0.05263157894736842,0.07974481658692185,0.05901116427432217,0.07814992025518341,0.022328548644338118,0.025518341307814992
10,0.04487179487179487,0.019230769230769232,0.05982905982905983,0.04700854700854701,0.05555555555555555,0.057692307692307696,0.019230769230769232,0.07905982905982906,0.053418803418803416,0.1047008547008547,0.019230769230769232,0.038461538461538464,0.042735042735042736,0.023504273504273504,0.049145299145299144,0.07905982905982906,0.06196581196581197,0.08974358974358974,0.02564102564102564,0.029914529914529916
11,0.05976095617529881,0.035856573705179286,0.053784860557768925,0.045816733067729085,0.043824701195219126,0.061752988047808766,0.025896414342629483,0.05179282868525897,0.0398406374501992,0.11155378486055777,0.027888446215139442,0.03187250996015936,0.06374501992031872,0.035856573705179286,0.045816733067729085,0.07370517928286853,0.04183266932270916,0.08764940239043825,0.025896414342629483,0.035856573705179286
12,0.043912175648702596,0.007984031936127744,0.059880239520958084,0.05588822355289421,0.05189620758483034,0.06187624750499002,0.02594810379241517,0.06786427145708583,0.027944111776447105,0.12574850299401197,0.01996007984031936,0.021956087824351298,0.08383233532934131,0.03592814371257485,0.06187624750499002,0.07784431137724551,0.03992015968063872,0.07984031936127745,0.01996007984031936,0.029940119760479042
13,0.05776892430278884,0.027888446215139442,0.055776892430278883,0.05179282868525897,0.055776892430278883,0.05179282868525897,0.02390438247011952,0.049800796812749,0.035856573705179286,0.11155378486055777,0.027888446215139442,0.027888446215139442,0.05776892430278884,0.027888446215139442,0.06374501992031872,0.06772908366533864,0.061752988047808766,0.09163346613545817,0.021912350597609563,0.029880478087649404
14,0.05415860735009671,0.013539651837524178,0.0367504835589942,0.07156673114119923,0.05029013539651837,0.04448742746615087,0.019342359767891684,0.059961315280464215,0.0425531914893617,0.11992263056092843,0.019342359767891684,0.05222437137330754,0.06769825918762089,0.029013539651837523,0.05609284332688588,0.07543520309477757,0.04448742746615087,0.08897485493230174,0.02127659574468085,0.03288201160541586
15,0.07302231237322515,0.02231237322515213,0.04259634888438134,0.06490872210953347,0.04462474645030426,0.06693711967545639,0.014198782961460446,0.06288032454361055,0.02231237322515213,0.12170385395537525,0.010141987829614604,0.04462474645030426,0.06490872210953347,0.028397565922920892,0.058823529411764705,0.056795131845841784,0.056795131845841784,0.09533468559837728,0.018255578093306288,0.030425963488843813
16,0.05560538116591928,0.017937219730941704,0.042152466367713005,0.054708520179372194,0.04663677130044843,0.06278026905829596,0.03139013452914798,0.053811659192825115,0.03856502242152467,0.11748878923766816,0.026905829596412557,0.039461883408071746,0.060089686098654706,0.04125560538116592,0.05829596412556054,0.08699551569506726,0.06098654708520179,0.06098654708520179,0.021524663677130046,0.02242152466367713
17,0.13039309683604985,0.016299137104506232,0.039309683604985615,0.0488974113135187,0.03547459252157239,0.08053691275167785,0.02588686481303931,0.020134228187919462,0.023969319271332695,0.137104506232023,0.013422818791946308,0.014381591562799617,0.09300095877277086,0.0364333652924257,0.08437200383509108,0.06040268456375839,0.04314477468839885,0.06040268456375839,0.020134228187919462,0.016299137104506232
18,0.10244988864142539,0.01893095768374165,0.028953229398663696,0.062360801781737196,0.052338530066815145,0.07238307349665925,0.017817371937639197,0.052338530066815145,0.035634743875278395,0.11024498886414254,0.025612472160356347,0.015590200445434299,0.060133630289532294,0.0378619153674833,0.06570155902004454,0.07349665924276169,0.05902004454342984,0.07461024498886415,0.015590200445434299,0.01893095768374165
19,0.062385321100917435,0.023853211009174313,0.04036697247706422,0.08256880733944955,0.05137614678899083,0.07339449541284404,0.02018348623853211,0.03853211009174312,0.027522935779816515,0.11743119266055047,0.022018348623853212,0.029357798165137616,0.03853211009174312,0.04954128440366973,0.08440366972477065,0.06972477064220184,0.05137614678899083,0.05688073394495413,0.01651376146788991,0.044036697247706424
